Age;AgeSquare;Genre;Children;Education;Country;City;Employment;Position;Work_culture;Floor;Sharing;Work_activity;Thermal;Profile;Top_energy;Organisation_energy;Barriers;Intentions;Confidence;How_often;Temperature_winter;Temperature_summer;Lighting_workplace;Consensus;Stairs_elevator;printing_avoid;printing_delay;Efficient_mode;Switchoff_stop;Switchoff_breaks;Sacrifice_winter;Wear_dress;Wear_casual;Open_windows;Influenceness;Susceptibility;Initiative_join;Publicsocialrecognition;personalpraiseprivately;Themajorityofyourpeerssupportenergyefficientbehaviour;Youreceiveenergyrelatedinformationinasimpleandaestheticallyappea;Improvementofyourenergyperformanceentitlesyoutoextraperkse.g.fle;Yourteamcelebratesenergysavingsachievedcollectively;Youareabletogetinformationaboutthepeoplebehindenergyrelateddatac;Youareassistedinsettingmeetingandreviewingyourownpersonalenergys;Yourtopmanagersarealsocommittedtosaveenergy;Youcantrackyourownenergyperformanceinrealtimeandhistorically;Theoverallenergysavinggoalsarebrokendownintosmallereasilyachieva;Thefeasibilityoftheproposedenergysavingshavebeenverifiedinotherb;Theenergyrelatedinformationistailoredtoyouandyouareabletoselfcon;Informationontheactualeffectthatyourpotentialactionsmayhaveupont;Comparativeassessmentofyouractualenergyperformancecomparedtobenc;Comparativeassessmentofyourenergysavingperformancewiththerespect;Historicalcomparisonofyourenergyperformanceandorconsumption;Tipsorsuggestionsontheenergysavingpracticeofthedayweek;Progresstipsandlessonslearnedonspecificenergysavingactionsperfor;Adviceandquotesfromenergyexpertsincludingexternalenergyconsultan;Adviceandquotesfromenergyexpertsincludingexternalenergyconsult_A;Frequency;Response_signs;Social_Recognition;Self_monitoring;Suggestions;Appraisal;Peer_Pressure;Rewards;Convenience_Flexibility;Trust_Validity;Self_assessment
2.851559827;9.058471502;2.012068375;1.05264025;3.952634738;1.096405395;0.982942403;0.819409795;0.829361044;0.928461553;3.085323615;2.074927303;3.998169713;4.039507682;3.180005521;#VALUE!;3.004625424;4.157945316;2.911010454;1.864134199;1.079012637;6.101061362;5.833173516;0.868513313;4.105827451;4.08373205;3.927103139;0.034087389;2.923679016;4.946970714;4.193819402;1.921763917;5.093115936;3.926623259;4.239182296;2.187086623;0.767825974;0.880271942;2.929089056;2.94449374;3.193377271;2.2092487;2.974335639;3.122461665;3.080339836;0.239024111;-0.152858117;-0.131659114;0.015824961;-0.054879661;0.220015733;4.05909143;-0.169854054;0.133193599;0.227206607;-0.019293507;0.203396164;-0.179685268;0.088561103;#VALUE!;3.998928493;3.052707937;1.024121775;1.193795219;3.034002224;1.123234047;3.175257619;0.996357966;1.171079168;0.764609272
4.117173402;16.17957654;2.125642674;0.940216907;3.986590667;1.092327094;0.864835506;1.005799496;1.161201455;0.99143703;1.944982294;2.214850779;4.236754795;3.084472685;1.844623555;#VALUE!;3.223813671;4.107432797;2.883566403;2.072193769;0.867002394;5.926253838;6.895727366;1.227844506;3.070529142;3.757053942;5.127150607;5.243971694;5.184554973;4.835939492;2.235571235;2.910206474;3.983944692;3.994183395;5.249511611;4.142562768;2.201806244;1.151368807;3.15413271;2.84751969;2.213031601;0.754574779;0.768514394;1.192471411;2.197813927;1.14947875;0.867620488;2.131202918;1.147209303;0.774529429;1.052615077;4.962309044;5.104927293;5.078360065;4.854260628;5.189832965;4.070393398;4.062584733;3.765972623;0.98433952;5.056330931;2.04250219;3.868024286;5.154922048;2.760002733;2.980599813;0.806275016;1.81864496;3.085200729;3.811418042
3.232484796;8.888876388;1.935533353;0.937494708;2.956920644;3.142847649;2.995264004;2.201527186;3.813257849;0.845286205;1.073500371;2.147389021;2.854713982;2.202561656;2.108199665;#VALUE!;2.928209567;3.928511826;3.233931244;2.172391921;4.96239594;0.996493725;0.954003742;0.841206213;3.930172404;2.775452483;3.107208305;3.801603833;4.960363352;5.111645036;4.752491027;1.053443679;3.826953937;2.932771962;2.042491605;4.077357268;2.153284068;0.98818096;1.847434497;2.812657149;1.849842967;2.023435915;0.775129848;1.14377498;3.115390795;1.857886135;1.171781752;2.932444793;2.813486569;6.793144401;3.163983198;3.903682388;4.042077819;3.994291774;2.768449589;4.081802948;5.200395648;3.758386581;3.892205819;1.820706525;0.972179718;1.896672905;3.023649741;4.080373369;3.017478654;2.751057508;1.013091606;2.773735386;4.782018272;4.135820271
1.942092012;4.094445987;2.238528571;2.106865593;2.769993279;2.921161712;2.878065215;2.158254548;1.009437276;2.804415568;3.13674058;2.147376905;2.911510496;3.988193403;6.104805692;#VALUE!;3.087209408;1.0204378;1.91117752;1.070371764;1.145986348;1.032627842;0.920901724;1.215507801;4.028915189;4.024068625;3.830090251;4.085182924;5.192777281;4.784372016;1.770488013;1.87456222;4.922829159;5.014858525;4.879576742;3.919651679;0.830775749;1.202332381;2.976876468;2.760294575;1.878020416;1.757065191;3.067670314;1.926382388;2.884645397;1.792053857;1.804465425;1.988525093;3.143776941;2.029625286;2.03054736;3.775498828;3.960388723;2.762306267;4.164307743;3.757495239;4.038928214;4.162841537;4.117477901;2.063201844;2.821058163;2.976666166;2.844613086;3.9663574;3.246278009;2.886159608;3.072610671;2.812884377;3.191913464;4.105849914
2.231723513;4.227151979;0.935624429;0.957071269;3.025104913;2.904716182;3.200845919;1.237104251;2.084878867;2.853381498;2.883265156;0.946555226;3.823060574;3.866522824;1.99680744;#VALUE!;2.996325291;4.12308209;3.221597249;1.964074052;0.974281537;1.860506105;2.146959619;1.909949112;4.019920563;4.238284161;4.946223326;2.969743532;4.096741837;4.024024728;3.855932347;2.812388955;3.841731281;3.786967828;4.916276619;3.920617695;1.150913499;0.901186199;0.93572545;1.865713031;2.849124114;3.129742171;2.236818252;2.043914295;3.229413683;0.79552293;2.800360958;0.933423172;2.159724006;1.840857658;2.229934965;4.945919696;3.829171708;2.91526953;3.202599219;2.800282819;3.794664079;3.769897467;4.779022393;1.959037138;1.979279713;1.772895879;3.215584822;2.81120212;2.007433243;2.948543485;1.98635602;1.898976507;4.071554565;3.127833664
2.049509573;3.755229001;0.974680122;2.165507074;2.90838047;2.764043867;2.989698231;0.870928313;1.962997237;2.24572925;2.814158551;0.992144164;2.843713613;2.904888359;2.948570054;#VALUE!;2.928009301;4.107165416;3.145817858;1.791795676;1.228873226;0.994634752;0.771136884;1.937445758;4.057688496;2.837303099;3.983856784;3.169354873;1.76331851;4.228014834;2.165637557;1.836814106;4.925513564;5.209441828;4.919454417;4.244690419;1.081696926;3.104485549;1.871514864;3.865096478;3.240698259;2.14810645;1.857428668;2.080142678;1.817756883;2.138319163;1.81794421;2.175909186;2.22764903;1.970474753;1.88952562;4.834298392;4.909714568;2.814689377;5.22282491;4.169085592;5.11199727;3.230621541;3.983658141;2.029508359;3.211811302;1.902249377;3.827134753;4.119842813;3.095474512;3.173980849;1.884652286;2.249374825;3.249505567;4.1386385
4.178779893;15.75535193;1.202545163;0.774068633;2.803968856;2.872421118;2.942164706;2.062080458;0.840406271;4.823556839;1.027494996;1.79994183;4.144024843;4.141935853;2.080271294;#VALUE!;2.98952624;3.847094893;3.066401128;1.918720073;2.884314455;1.240533724;0.825503991;1.903738114;3.770770772;3.016411191;2.834818064;1.967668215;0.84758673;5.052719833;1.114283694;2.154927056;4.760322796;4.775752416;4.097165369;3.798140243;0.755746588;1.999000868;3.07470728;2.806929511;1.787307116;1.760417219;1.792314791;2.141468628;2.232559856;1.888735307;2.120215037;2.849601392;1.769407459;2.205881871;2.058911161;3.800741026;4.085044378;3.246362461;3.912190078;2.116534789;3.857330996;3.981325405;4.094127713;1.067413393;2.943531606;2.923565837;3.931788766;1.763455819;3.055765542;3.087291973;2.069926237;2.177506854;2.916431781;3.92164434
2.063759057;4.179674149;1.233484943;1.081848807;4.966783893;2.758275664;2.780408661;1.046485477;0.844433573;0.878221856;0.965976083;1.805976128;4.08224681;3.110007731;6.078463238;#VALUE!;3.109434387;4.082066628;1.81390206;0.828604224;2.218740587;1.099781261;0.925982331;1.154977066;3.082435114;4.22251252;4.128156247;2.018028994;1.948436288;3.903957245;5.14826149;3.034378988;4.840785191;5.170293113;5.129702714;3.932269307;1.13444294;0.814445915;4.014485723;4.158195317;2.05770803;2.892541336;2.170701975;1.202851252;3.116710563;1.998569077;0.946274503;3.215735168;4.173068904;1.862259586;0.840009249;5.009423343;3.837007511;3.818850726;4.873923204;4.929706956;5.023543689;4.888293743;4.051830063;1.919573471;4.121786143;2.929930262;3.775872384;5.121152507;3.848394621;2.866113817;2.037926788;2.937613321;4.247248533;3.937072336
2.093308321;3.78530115;2.103683371;2.009498237;4.984653315;3.118597151;2.942713517;1.226769367;1.164305716;1.062286385;3.24784421;1.852716269;4.100676184;3.090616263;1.752427758;#VALUE!;3.02831429;3.931924666;2.7563624;2.050639048;0.908816686;0.812915269;1.147025691;1.861773485;3.860988319;4.154023438;4.809398043;3.068788659;5.000919035;4.895285845;1.966659315;1.867548952;3.895061401;3.790759431;4.765711678;2.901056226;2.233580503;1.010557746;4.115564772;2.919482547;3.95307353;1.898808241;1.081148295;2.878573743;3.004525717;3.093414635;2.242507829;1.880155567;1.824063063;1.879068693;3.084018977;5.216005743;2.824048712;2.950612959;3.96063616;3.90459165;2.895211038;4.195868027;2.824775508;2.23211893;2.972168957;4.173226461;3.008226873;3.885352804;3.770978991;2.787775984;0.947724385;3.184733083;2.94584737;4.010006238
2.089844444;3.968286601;0.915890834;2.208994181;4.838473263;3.022335377;2.761639584;0.921443464;1.103174504;1.244876645;3.181054623;1.813759798;4.058490538;2.843118804;6.159864549;#VALUE!;3.073560279;3.952515227;2.18187107;0.79080719;1.215087327;1.16657755;1.052418662;1.821737202;3.780130268;3.878438428;4.762068278;4.144393601;4.064103967;4.002891658;2.117832178;2.010924102;4.889928141;3.849688163;5.132457841;4.202890345;0.777251114;1.038368004;3.782418634;2.939123529;2.17449408;1.942841345;1.949537393;2.050737215;3.91937142;1.151327934;1.783131313;0.927147734;1.924029905;4.243946779;2.000372475;5.061576227;3.988270692;0.997879578;5.015275365;4.159974094;3.795894831;4.903453756;4.16290675;2.125780025;3.801615154;2.926018713;2.839789778;4.077590316;3.946595793;2.168365895;1.813908893;2.010835031;4.182032441;3.871212084
2.896142675;9.032915882;2.08542414;1.185567956;1.911732857;3.208044514;3.146071921;2.216057879;5.160260637;1.130616117;1.094917255;3.236497044;3.828476251;3.997274796;1.889699848;#VALUE!;3.161481696;2.01366153;1.971106059;0.760005945;4.835730793;1.126406709;1.036830474;2.22423707;3.818217725;3.175780739;5.866242923;3.841264357;5.882056852;5.770451496;5.992875832;4.066855159;2.960553237;5.804152797;4.868626349;6.049360171;1.897575391;5.227264284;7.102997078;6.955187187;6.776174246;6.931056805;7.22587609;6.770907476;7.033136305;6.904652206;6.844351809;7.030355071;7.181042145;7.066087778;6.830217049;4.148799835;2.881285913;2.855907083;2.986595402;3.208282528;2.773841509;4.105134056;4.093494337;2.224069529;4.14373504;6.158107702;4.016073158;2.838788409;5.956408058;4.808754334;6.040283837;5.797646925;6.183262817;3.76275687
1.799039557;4.200078939;0.850202405;1.0616323;6.226542398;2.816853738;2.970483463;0.860559222;0.762033011;0.962137621;2.029460059;1.973120648;1.877875445;3.218874426;2.118492535;#VALUE!;3.01026297;1.219008806;2.221634781;0.848636734;4.756523782;2.117518532;2.176866929;4.109107221;3.909026421;1.958389282;4.777302148;4.161843601;4.051754436;2.76244864;1.770850865;1.841005252;3.911148728;4.055824343;4.098415354;2.810770732;1.09213895;2.240297471;3.125615016;2.09659628;3.040636029;1.97595174;1.011094039;1.78195551;3.922794147;2.762406711;3.249509009;2.141291486;1.834298524;2.810547789;3.15210361;3.844329578;3.961680269;4.240858489;4.22536402;3.887632557;3.906874946;4.215366576;3.973918875;2.073658164;2.759282548;3.215050627;2.907218423;3.86377133;3.169693196;2.976273446;0.998682467;3.214099952;3.927942715;4.236115972
2.772874831;9.020711015;2.089915737;1.812542387;4.890424166;3.208800131;3.003916914;1.228783096;0.77843787;0.76297176;1.809141605;1.978793752;3.91695382;1.905225652;1.099244382;#VALUE!;2.22672239;0.882130097;2.043022322;1.11965561;1.093077206;1.12838083;0.983516563;1.879011461;1.94543387;3.788527621;4.108265125;3.062913457;0.876795227;4.925510653;0.878780689;1.180810553;5.106165439;5.017692308;3.958877224;1.816915424;1.83428374;1.795195006;6.189311087;6.135637286;2.247445722;1.94114882;6.153795577;5.863765895;6.222720103;2.226011862;6.196021508;2.241054491;1.773038826;1.885675766;1.821225761;4.170734155;3.099318555;3.165586785;3.860859032;4.180881968;3.954166406;2.870942931;3.063933248;3.164166843;4.81283363;5.915993659;3.189428317;3.949181415;6.029607496;3.941023117;5.793854957;1.87669162;4.092068946;2.75953323
1.776102575;3.885870717;1.870194345;0.869715493;3.237427902;2.963372818;3.184706251;1.805759203;0.762021085;1.104936562;3.142888716;1.81642274;3.830286047;2.899326653;3.191220743;#VALUE!;2.105266648;4.090678183;2.964413069;2.229116342;4.869442083;0.846912359;1.171099957;2.139281368;3.795059628;6.134095506;4.877137047;3.78328525;3.036894511;4.955560403;1.179448514;1.246085652;5.090101975;4.974913942;5.01756895;2.924803014;2.012932944;1.071951239;6.0665874;3.178596949;3.048782366;2.204799516;2.062612629;2.952772217;2.828091842;3.021217494;2.849146439;1.886461682;2.219009958;2.065203035;1.982324904;3.240099824;4.171387303;3.207689529;4.075886946;3.216220318;3.807220283;2.917436525;3.984206338;3.01867983;2.937521406;5.146700424;2.996737611;2.869655277;4.877496255;3.090055836;1.832972001;2.156976713;2.752882826;3.142751081
2.774829179;9.139222992;1.874178105;1.223701737;2.88858933;2.836586057;3.028362335;2.24769057;1.150793566;0.832584059;3.127168549;1.871942924;4.017661916;3.896191689;5.904506903;#VALUE!;1.924364933;1.177523997;3.088610017;2.236733124;5.759377396;3.21823877;2.941999445;4.874777037;4.233141592;5.955244625;6.173695101;3.786282462;5.767679771;6.243595898;5.821412517;4.17124733;6.131415682;5.876113212;5.976507099;6.170419302;0.78822828;4.878335203;7.071378189;6.781649498;7.120238799;6.90309935;6.975342761;7.032240745;6.916605714;7.094111835;6.770822354;6.912742306;6.879754212;6.892297307;6.845746176;6.08307016;6.155235884;6.005287823;6.009963005;6.222546436;6.064507109;5.79999601;6.130262847;2.025595135;5.765585987;6.095887116;5.830170363;6.244927444;6.087613096;6.097214829;6.079549643;6.058102588;5.754645594;6.044110876
2.890214879;8.800514025;0.776374255;0.927293841;5.215095829;2.823583191;3.194736151;2.014339009;0.936722709;1.125324662;3.127676855;1.969130221;3.249134574;4.105475295;1.788920144;#VALUE!;3.119081706;3.898973893;3.199222962;1.839643923;4.777100994;0.810071083;0.860379344;1.807942926;3.786518962;4.2397792;4.19688229;4.080357635;1.922777883;4.803241043;2.012980265;2.027714389;4.041436755;4.023479572;4.095910028;3.159325825;0.879973378;0.760561871;6.153534846;5.851098989;2.884058997;1.927880363;5.821613126;3.205631774;2.896410261;1.929696485;2.184934403;3.17323989;3.036981003;5.90674603;2.87377691;4.185938268;3.904545691;2.88398119;2.752258519;3.989906444;3.799097593;4.158163757;2.795040721;1.885180169;3.949549721;5.03877422;2.915172017;4.204913127;5.83155638;3.127641954;6.207991006;2.789174017;3.814234047;3.97402765
2.818881089;9.206309685;2.134765932;1.142712713;2.24576572;3.040782511;3.054697953;2.22402091;5.007265564;1.081408162;1.247662964;3.029847122;3.887692912;2.198320463;2.065844278;#VALUE!;3.027581957;1.141679816;1.808191176;0.903974994;5.905639243;1.074057308;0.799709821;4.995225751;4.097008541;3.949709828;6.145472141;5.991193568;5.986037881;6.067142119;6.004160558;4.076515324;4.189574912;5.863395047;3.806598848;3.852703805;2.21944147;5.134190396;6.976697612;7.174016315;6.986814738;7.207965725;6.794152246;6.986410442;7.116753579;7.092184617;6.964214378;7.07153638;6.948120475;6.947932073;6.911766862;6.037196668;5.845678308;5.964154156;5.931402761;5.840315372;6.14183737;5.834960255;5.81571632;1.935627482;5.975857124;5.973317218;5.892371967;5.853780401;5.979516109;5.753870267;5.930843064;5.875896091;6.185900987;5.888688607
3.114499021;8.883456954;1.82034401;0.755311413;2.934576963;2.964811147;3.010091138;2.155149427;1.245382839;1.100203472;0.948467626;1.829236767;5.036788556;1.938650052;1.787455063;#VALUE!;2.205727103;3.948456409;3.125735347;1.937350359;6.070932218;0.781303879;1.145798406;1.0847647;4.060470898;4.147284644;4.21119005;2.818538747;5.928481253;5.985993424;5.905142246;2.183621383;3.021677524;3.09223455;3.83856639;4.174861179;1.924723212;4.894443736;2.210714334;1.863884073;1.843234786;2.077054074;2.004988394;2.131708073;2.759880308;2.244602563;1.06291909;1.951481342;2.017230807;2.112074223;1.888614439;2.922658024;2.771573127;4.222931184;4.075437471;3.997433046;2.887622278;3.920566166;3.998720428;0.934258541;4.156223914;1.980808911;3.075945343;4.16136044;2.077667421;2.202643164;1.783681531;2.0633902;2.877767285;3.141267541
2.060495464;4.197798617;2.090750498;0.880631384;4.87748467;2.902296796;3.241181297;1.13800843;1.037755217;1.160371442;1.909700194;1.867223344;4.069722849;1.945513178;2.215176305;#VALUE!;2.944019424;0.982903927;2.761204712;2.148189026;5.084075549;3.119666228;2.934716202;4.151584297;3.882699612;4.167297853;3.98336568;2.191840414;5.206284614;4.088810833;1.226318422;3.105783114;5.047930331;4.986827375;4.983443662;3.142740758;0.915630008;1.052813351;2.825626564;1.885193585;2.056563983;3.088078011;0.88549232;0.941738848;2.230760551;2.201334866;1.833412351;1.16821614;2.942339337;1.796664341;0.885902436;4.758254771;4.855800069;3.902391867;3.813741883;2.050878414;3.967814476;3.102377156;3.945578873;2.220601353;3.844239791;2.248139669;3.115016173;1.976600662;2.752442031;2.856777238;1.119504189;1.862793328;3.247799755;4.034821256
2.226400966;4.058069606;2.151603116;0.962757754;2.088190239;2.849920477;2.869683626;1.129357127;5.010592071;0.804104258;2.219290525;2.93948518;5.183510598;4.972050419;1.99700259;#VALUE!;2.022284059;3.963972456;2.056936535;0.796965383;5.241498175;2.161485161;2.102203389;4.19241054;3.8189084;4.884074776;5.165018669;3.248953292;6.100105279;5.854208555;6.23562467;2.902223466;2.807758246;2.881629177;4.026811147;4.04647688;1.834792473;0.803618729;2.962311098;2.058216648;1.973041625;2.8571944;3.193516032;0.996840964;5.832117551;3.084295963;2.232616121;1.222736752;3.174836277;3.0690338;3.11687844;4.807696575;3.833087301;2.939421627;3.189719008;3.885568138;4.23854552;3.93955643;3.852485047;0.82169291;4.073961088;1.956749436;2.805521167;3.789781738;2.813957695;2.230759802;2.954857443;2.961055263;4.212259969;2.916696759
3.16943054;8.823160171;2.243776871;1.08113723;2.870484737;2.761200602;3.101225044;1.063616388;1.133716616;1.130281768;3.17587816;2.117241082;4.783979383;5.150836612;1.885910047;#VALUE!;1.802862395;1.982931319;3.092008322;1.860586634;4.93960402;1.888298902;1.833020872;2.803849354;4.164640207;4.848101669;4.832446268;2.994293861;6.2409112;5.761727948;6.037341263;2.793966783;2.843320485;3.054361878;3.997658954;3.780686208;2.13499836;0.90879209;5.840144896;2.207340384;1.999995097;3.136798663;3.098212544;1.172979347;3.02336155;2.96723711;2.904855148;1.013379299;3.056296835;2.783280298;3.033335061;3.889790552;2.77559509;3.001424271;2.774933296;4.081658944;3.936219297;3.973598122;4.013113295;1.177229375;3.889070028;3.846187186;1.867738864;4.180258704;3.921107608;3.00394519;3.10229009;3.019829726;4.148609891;3.092010153
2.215146834;3.949873567;2.104949235;1.156049012;2.817416422;3.213414712;2.834242219;2.127024064;1.063984414;3.046099561;0.930548456;2.217846974;4.116093066;2.05723298;2.065205258;#VALUE!;3.114125133;3.942925556;3.205979117;2.174250395;5.205480236;1.242599532;0.797563877;1.165775929;3.807900118;3.789493308;3.970758521;2.119570192;4.202677683;5.202045602;0.913818028;2.087943344;4.962025772;4.812132963;5.047510039;4.003959722;0.79325272;1.17081302;2.760176016;3.049463887;0.960890444;1.914920245;1.091026584;0.797091027;3.848592308;2.864984209;2.932936312;2.180140327;1.947762894;3.059440108;1.902369138;4.058359885;3.922903488;2.779546576;3.941500187;3.959007275;4.068141075;2.939063178;3.240609623;1.218297492;2.769171932;1.94854847;2.779091118;3.835567926;2.861790929;2.199665994;0.789774011;3.113971749;3.243734052;3.951852202
2.174781148;4.230720317;1.753717839;1.178954311;3.200756264;3.073898279;3.201143855;1.843942192;0.856800517;0.943262617;0.92037131;2.056763555;3.813767058;3.123802687;2.923559872;#VALUE!;2.936462837;4.135686551;2.812355142;2.183910089;0.907807467;1.244980432;1.217868065;1.070686702;0.996452366;2.908802025;3.795907629;1.854448267;0.939622224;4.881819461;0.762617348;1.957216213;4.962171829;5.035404391;4.772542817;3.801791762;2.083548274;0.762098505;2.773539031;2.89583354;1.753779552;2.803158911;2.105006285;1.88909168;3.825191432;3.097019418;3.013422954;1.824163769;1.82933896;2.930786634;1.946863695;5.219780325;3.012647735;3.112375414;3.768970723;4.097609331;3.182762507;4.144035242;3.811843661;2.117361621;5.015167215;3.221481104;3.039471349;3.913134257;2.814134815;3.06218364;2.109351061;2.818798125;3.890816877;4.007950006
3.865572267;16.24680878;1.785968154;#VALUE!;4.175635572;3.990381221;7.946459566;2.074516655;0.902175469;0.840248817;3.931311119;3.156031045;1.826461946;3.96308845;2.21925252;#VALUE!;2.822095365;3.834379186;2.973543745;2.2165174;5.045876319;#VALUE!;#VALUE!;3.967310685;1.130842046;3.121296487;2.802979163;2.118553444;3.044246999;5.244458569;2.872832648;3.047777672;5.102531311;4.897817007;4.96167817;4.248657916;1.938015445;0.935814;2.138228617;2.217663153;2.008731365;1.869932237;2.094044423;2.07622092;2.12256876;2.191958656;2.101825163;1.991113971;1.791678634;1.886245052;2.119705727;4.934908992;4.863549159;5.1783828;4.092869613;4.139294216;4.198431715;4.179312917;4.057671817;0.987399169;1.849267692;1.891906121;3.792879184;4.027421764;1.910884567;2.948236134;2.110549286;2.042848295;3.106234881;4.093221994
3.984905684;16.11934423;1.929441;#VALUE!;2.943224171;3.925939558;8.228324584;0.848773176;0.921291832;3.167660975;4.228960831;1.113060226;3.014356934;4.066401771;1.932009015;#VALUE!;2.999784364;3.981730721;1.166506945;1.135996423;4.962365518;#VALUE!;#VALUE!;0.926093597;2.860357446;4.015483752;3.102834628;4.118396989;#VALUE!;5.090205387;#VALUE!;3.176083059;4.762091558;5.129120352;5.208387385;3.874723729;2.209880259;0.881949086;2.192760899;1.871411992;#VALUE!;2.082420207;0.871531351;1.048864053;1.832831033;2.199505821;0.83737172;0.878317258;2.204211332;1.918448611;2.849194028;3.866494402;3.777922551;4.019881529;3.938925943;4.120176307;3.756108066;3.822666347;4.173423953;3.224544871;1.800028542;2.244564799;3.229994798;4.233849876;2.161859278;2.750547383;1.130848877;2.777452699;2.761664101;2.815165133
2.028777205;3.84110325;1.982268979;#VALUE!;3.031514249;3.90784165;8.084726363;0.865713664;1.209115007;1.13454318;3.977831336;1.151230337;2.788626031;2.133169249;3.189985225;#VALUE!;1.922182341;4.226671112;1.775969597;0.87057338;1.053541761;#VALUE!;#VALUE!;2.754001694;3.033867446;3.005791695;3.171038603;1.89857537;1.117034319;0.800874894;1.006402355;2.168245702;5.204817543;4.928176367;1.83756099;2.060164322;1.104743608;4.026585515;2.921776353;2.203868964;2.989134518;1.943112729;2.046239083;2.044199943;2.763784916;3.940887404;3.168298001;1.899882507;3.157041069;3.137827995;2.98498409;3.957207795;2.894292544;2.227311111;4.192952074;3.207331473;2.982895321;2.206917315;1.820077606;1.016111912;2.872755888;3.104066098;3.019216092;2.937534175;2.762161454;2.839874033;1.753499357;2.800380012;2.990259263;2.847666883
3.03928066;8.878055649;1.152900482;#VALUE!;2.042079873;3.848857648;8.226994456;1.150845766;1.095171068;2.158798246;3.125672102;2.863766719;2.85353648;2.194652553;5.969303802;#VALUE!;3.098739792;4.245749094;2.888415953;1.970624451;4.992420482;#VALUE!;#VALUE!;3.890848219;2.048750222;4.082515447;3.970114994;1.889964942;#VALUE!;4.771043489;2.857881881;3.779159848;3.872028154;3.861763479;4.246975411;3.101602753;2.194627737;3.148517441;2.836681261;3.083034272;3.031776378;3.140685113;3.131384334;3.061188888;3.125642449;3.067449501;2.840154978;2.850455167;3.097172331;2.757068144;2.975241581;3.120543161;2.802429029;2.881488878;2.919281267;2.769342827;2.847482589;2.952938063;3.12038263;#VALUE!;2.972201946;2.928989346;3.018618626;2.797226199;2.925695154;2.890724155;3.187686818;3.196341312;2.765979616;2.801794258
2.056291323;4.022231716;1.170181489;#VALUE!;3.248664943;4.197420102;8.188000315;0.75414975;0.979328415;1.02958141;3.823968659;2.975534834;3.105852398;2.858902831;1.786058345;#VALUE!;3.101194543;3.973069629;3.093098605;2.223374732;4.942387018;#VALUE!;#VALUE!;3.991331208;1.144717634;3.967061289;4.229828851;3.117896955;2.852019063;5.210500017;3.166117444;1.248661031;4.236480203;4.130661192;4.879554229;3.082479752;0.820071768;1.93253119;3.057336876;2.011421693;2.192744658;2.162167248;0.769919508;2.112850926;2.996517378;2.808865037;3.077063115;2.916662801;2.923879313;2.750650087;3.108183253;3.771278384;3.922087963;2.783950876;3.945558233;3.82123993;3.079350416;2.887577265;3.200866192;0.969135901;2.044318909;2.803467075;3.878610679;4.114158403;2.783931086;2.894182746;0.77710655;3.249240802;3.038031928;4.062794548
4.095900178;15.91872199;0.889177986;#VALUE!;3.10148743;4.07727396;8.184530154;0.789882071;1.09958814;0.791995495;3.912339816;2.901893519;2.763258305;1.835636797;1.872768766;#VALUE!;2.982009161;1.097738369;0.996224633;0.778537573;4.922978284;#VALUE!;#VALUE!;4.203104218;2.18791936;1.955090325;1.968670385;2.114209446;2.833265616;3.015290583;2.045244723;1.757892083;3.954916696;3.848197252;4.795502227;2.822968288;1.065087118;2.861138618;2.802672703;2.914170936;2.836303715;2.836531792;3.02336843;3.131715872;2.844498175;2.908115245;3.207804886;2.861948376;3.006422503;3.237870788;2.838388806;4.054030216;2.941026098;2.914584386;3.070440752;3.207036202;2.843166001;2.799483893;3.154316541;0.980222228;3.200681361;3.135949106;3.152266004;3.180651804;3.015662165;2.796243892;2.872417213;3.222111921;3.238040528;3.122839354
4.161104771;15.81271264;0.853155717;#VALUE!;2.002546037;4.046200365;7.950962585;0.755413709;1.012452579;0.943372653;1.874672297;0.778360504;1.053603655;2.980698977;2.170737837;#VALUE!;1.992839561;3.837876654;2.991250018;2.218792885;5.125068913;#VALUE!;#VALUE!;4.021571018;2.95934823;4.22794494;4.205679945;2.918428957;3.977640699;4.986873674;3.042405196;1.15469816;2.901684963;2.842703735;5.024949841;2.983557776;2.214810573;3.87751804;2.930770567;3.224132982;3.041545251;3.113772553;3.142152287;3.248083635;2.870205174;3.172757812;2.884895264;2.874305053;3.071206129;2.977738277;3.074814492;3.195668217;2.955864627;3.246623955;2.782120088;2.852703892;2.955374395;2.864381296;2.856345469;1.061957665;2.939085402;2.753941628;3.082418655;3.060117559;3.163396172;2.868046062;2.95744652;3.1261239;2.884656027;3.2047627
3.917263758;15.89062443;1.053864456;#VALUE!;3.173698419;4.087671295;7.96435395;0.976624749;1.085797193;0.823591038;1.042125749;0.901080684;5.040941453;5.078780944;2.16705999;#VALUE!;1.790708606;4.214702613;3.109150418;2.228657686;4.770307503;#VALUE!;#VALUE!;4.064283098;3.209908238;3.14105754;4.181751243;3.836708088;2.156477384;5.158607905;2.863193273;3.030773339;4.073633332;3.98337207;5.070793431;3.232351116;2.016277751;0.966658599;3.185023682;3.087751116;3.225725611;3.084116722;3.04808896;3.0400464;3.076514338;2.847634134;3.188212129;3.140135833;3.028134214;3.064471003;2.784469263;4.763068594;3.073129007;2.986367233;3.224784343;3.193406499;3.078405596;2.869840507;2.978586146;5.133535006;2.062626673;3.009928841;2.795296617;2.855152845;2.796714851;2.845876124;2.962288447;3.249438739;3.131746632;4.0322558
